"ad_date","campaign_name","total_spend","total_impressions","total_clicks","total_value","cpc","cpm","ctr","romi"
2021-05-01,Promos,19.85,9767,51,42.33,0.39,2.03,0.00522166478959762465,2.1324937027707809
2021-04-30,Electronics,34.96,49608,257,41.05,0.14,0.70,0.00518061602967263345,1.1741990846681922
2021-04-30,Promos,20.06,9090,31,45.88,0.65,2.21,0.00341034103410341034,2.2871385842472582
2021-04-29,Promos,4.46,8664,28,5.90,0.16,0.51,0.00323176361957525392,1.3228699551569507
2021-04-28,Promos,17.42,6041,56,18.53,0.31,2.88,0.00926998841251448436,1.0637198622273249
2021-04-27,Promos,13.07,4808,18,29.17,0.73,2.72,0.00374376039933444260,2.2318286151491966
2021-04-26,Electronics,169.96,51159,100,278.51,1.70,3.32,0.00195469027932524092,1.6386796893386679
2021-04-26,Promos,23.27,15496,18,30.03,1.29,1.50,0.00116159008776458441,1.2905027932960894
2021-04-25,Electronics,120.20,33747,64,174.66,1.88,3.56,0.00189646487095149198,1.45307820299500831947
2021-04-25,Promos,20.43,3315,135,47.55,0.15,6.16,0.04072398190045248869,2.3274596182085169
2021-04-24,Electronics,73.72,42140,120,65.11,0.61,1.75,0.00284765068818224964,0.88320672816060770483
2021-04-24,Promos,11.39,8829,68,12.37,0.17,1.29,0.00770189149394042360,1.0860403863037752
2021-04-22,Electronics,125.84,37979,435,166.18,0.29,3.31,0.01145369809631638537,1.32056579783852511125
2021-04-21,Electronics,83.31,29609,371,124.90,0.22,2.81,0.01252997399439359654,1.4992197815388309
2021-04-20,Electronics,171.15,60798,522,140.59,0.33,2.82,0.00858580874370867463,0.82144317849839322232
2021-04-19,Electronics,168.80,58723,252,268.13,0.67,2.87,0.00429133388961735606,1.5884478672985782
2021-04-18,Electronics,67.05,48260,336,89.93,0.20,1.39,0.00696228760878574389,1.3412378821774795
2021-04-17,Electronics,62.44,30333,146,62.10,0.43,2.06,0.00481323970593083440,0.99455477258167841127
2021-04-16,Electronics,86.02,24930,379,69.75,0.23,3.45,0.01520256718812675491,0.81085794001395024413
2021-04-15,Electronics,54.43,24029,507,52.07,0.11,2.27,0.02109950476507553373,0.95664155796435789087
2021-04-14,Electronics,43.33,65315,619,69.73,0.07,0.66,0.00947714920003062084,1.6092776367412878
2021-04-10,Brand,4.81,2750,11,4.14,0.44,1.75,0.00400000000000000000,0.86070686070686070686
2021-04-09,Brand,4.08,6849,3,6.00,1.36,0.60,0.00043802014892685064,1.4705882352941176
2021-04-08,Brand,8.95,4783,16,12.09,0.56,1.87,0.00334518084883964039,1.3508379888268156
2021-04-07,Brand,0.71,1355,3,1.04,0.24,0.52,0.00221402214022140221,1.4647887323943662
2021-03-13,Brand,0.81,3616,0,1.38,,0.22,0.00000000000000000000,1.7037037037037037
2021-03-12,Brand,8.32,15034,1,8.72,8.32,0.55,0.000066515897299454569642,1.0480769230769231
2021-03-11,Brand,9.20,25174,10,12.19,0.92,0.37,0.00039723524271073330,1.3250000000000000
2021-03-10,Brand,7.02,7257,4,5.90,1.76,0.97,0.00055119195259749208,0.84045584045584045584
2021-03-09,Brand,5.10,10350,22,5.60,0.23,0.49,0.00212560386473429952,1.0980392156862745
2021-03-07,Brand,6.49,7067,4,8.76,1.62,0.92,0.00056601103721522570,1.3497688751926040
2021-03-06,Brand,10.25,7098,6,11.95,1.71,1.44,0.00084530853761622992,1.1658536585365854
2021-03-05,Brand,7.49,27963,5,12.27,1.50,0.27,0.00017880771018846333,1.6381842456608812
2021-02-28,Discounts,0.00,0,0,0.00,,,,
2021-02-27,Discounts,0.00,0,0,0.00,,,,
2021-02-25,Discounts,31.90,3030,213,47.06,0.15,10.53,0.07029702970297029703,1.4752351097178683
2021-02-24,Discounts,56.20,14526,99,66.09,0.57,3.87,0.00681536555142503098,1.1759786476868327
2021-02-23,Discounts,33.19,12352,147,34.34,0.23,2.69,0.01190090673575129534,1.0346489906598373
2021-02-22,Brand,1.84,3679,0,1.69,,0.50,0.00000000000000000000,0.91847826086956521739
2021-02-22,Discounts,54.27,13680,420,71.28,0.13,3.97,0.03070175438596491228,1.3134328358208955
2021-02-21,Brand,1.68,3775,8,1.42,0.21,0.45,0.00211920529801324503,0.84523809523809523810
2021-02-21,Discounts,38.35,6287,445,62.98,0.09,6.10,0.07078097661841895976,1.6422425032594524
2021-02-20,Brand,1.62,16058,6,2.22,0.27,0.10,0.00037364553493585752,1.3703703703703704
2021-02-20,Discounts,46.31,3653,244,57.63,0.19,12.68,0.06679441554886394744,1.2444396458648240
2021-02-19,Brand,0.82,17157,4,1.30,0.21,0.05,0.00023314099201492102,1.5853658536585366
2021-02-19,Discounts,20.44,12933,258,18.41,0.08,1.58,0.01994896775690095106,0.90068493150684931507
2021-02-18,Discounts,18.79,1704,158,25.75,0.12,11.03,0.09272300469483568075,1.3704097924427887
2021-02-17,Discounts,6.39,9268,109,5.85,0.06,0.69,0.01176089771255934398,0.91549295774647887324
2021-02-16,Discounts,22.25,7960,47,31.75,0.47,2.80,0.00590452261306532663,1.4269662921348315
2021-02-15,Discounts,21.53,9526,117,24.16,0.18,2.26,0.01228217509972706278,1.1221551323734324
2021-02-14,Discounts,27.91,3591,40,33.63,0.70,7.77,0.01113895850737956001,1.2049444643496954
2021-02-13,Discounts,28.84,7366,54,32.43,0.53,3.92,0.00733098017920173771,1.1244798890429958
2021-02-12,Discounts,14.32,3761,110,23.72,0.13,3.81,0.02924754054772666844,1.6564245810055866
2021-02-11,Discounts,10.53,6239,66,16.83,0.16,1.69,0.01057861836832825773,1.5982905982905983
2021-02-10,Discounts,24.10,6428,110,33.21,0.22,3.75,0.01711263223397635345,1.3780082987551867
2021-02-09,Discounts,5.85,6840,153,8.64,0.04,0.86,0.02236842105263157895,1.4769230769230769
2021-02-08,Discounts,5.96,4919,124,6.35,0.05,1.21,0.02520837568611506404,1.0654362416107383
2021-02-07,Discounts,7.89,3931,73,8.98,0.11,2.01,0.01857033833630119562,1.1381495564005070
2021-02-06,Discounts,12.26,5852,242,12.90,0.05,2.10,0.04135338345864661654,1.0522022838499184
2021-02-05,Discounts,10.75,1784,176,8.87,0.06,6.03,0.09865470852017937220,0.82511627906976744186
2021-02-04,Discounts,7.08,3016,48,9.47,0.15,2.35,0.01591511936339522546,1.3375706214689266
2021-02-03,Discounts,7.35,1308,107,11.55,0.07,5.62,0.08180428134556574924,1.5714285714285714
2021-02-02,Discounts,28.69,1813,97,38.25,0.30,15.82,0.05350248207391064534,1.3332171488323458
2021-02-01,Discounts,28.00,10775,130,26.27,0.22,2.60,0.01206496519721577726,0.93821428571428571429
2021-01-31,Discounts,12.78,6206,95,12.61,0.13,2.06,0.01530776667740895907,0.98669796557120500782
2021-01-29,Discounts,9.96,8466,144,12.82,0.07,1.18,0.01700921332388377038,1.2871485943775100
2021-01-28,Brand,1.09,2361,3,1.10,0.36,0.46,0.00127064803049555273,1.0091743119266055
2021-01-28,Discounts,27.36,11447,113,28.50,0.24,2.39,0.00987158207390582685,1.0416666666666667
2021-01-27,Brand,7.21,9028,8,8.18,0.90,0.80,0.00088613203367301728,1.1345353675450763
2021-01-27,Discounts,18.78,4880,116,19.56,0.16,3.85,0.02377049180327868852,1.0415335463258786
2021-01-26,Brand,1.44,6151,3,1.36,0.48,0.23,0.00048772557307754837,0.94444444444444444444
2021-01-26,Discounts,18.43,8760,98,15.34,0.19,2.10,0.01118721461187214612,0.83233857840477482366
2021-01-25,Discounts,14.13,7923,180,24.05,0.08,1.78,0.02271866717152593715,1.7020523708421798
2021-01-24,Brand,0.08,113,0,0.13,,0.71,0.00000000000000000000,1.6250000000000000
2021-01-24,Discounts,21.77,9548,178,23.23,0.12,2.28,0.01864264767490573942,1.0670647680293983
2021-01-23,Discounts,7.11,12488,176,7.10,0.04,0.57,0.01409352978859705317,0.99859353023909985935
2021-01-22,Brand,1.36,3088,0,2.15,,0.44,0.00000000000000000000,1.5808823529411765
2021-01-22,Discounts,20.78,5850,220,33.86,0.09,3.55,0.03760683760683760684,1.6294513955726660
2021-01-21,Brand,2.18,1483,0,2.87,,1.47,0.00000000000000000000,1.3165137614678899
2021-01-21,Discounts,15.48,4956,202,25.10,0.08,3.12,0.04075867635189669088,1.6214470284237726
2021-01-20,Brand,3.11,1319,2,3.71,1.56,2.36,0.00151630022744503412,1.1929260450160772
2021-01-20,Discounts,15.94,7279,125,26.48,0.13,2.19,0.01717268855612034620,1.6612296110414053
2021-01-19,Brand,0.64,211,0,1.02,,3.03,0.00000000000000000000,1.5937500000000000
2021-01-19,Discounts,11.20,6891,186,14.02,0.06,1.63,0.02699172834131475838,1.2517857142857143
2021-01-18,Brand,3.28,1597,0,3.60,,2.05,0.00000000000000000000,1.0975609756097561
2021-01-18,Discounts,27.35,27331,124,26.02,0.22,1.00,0.00453697266839852183,0.95137111517367458867
2021-01-17,Discounts,36.66,38189,903,58.09,0.04,0.96,0.02364555238419440153,1.5845608292416803
2021-01-16,Brand,1.86,980,2,2.81,0.93,1.90,0.00204081632653061224,1.5107526881720430
2021-01-16,Discounts,126.35,77416,668,121.04,0.19,1.63,0.00862870724398057249,0.95797388207360506529
2021-01-15,Brand,2.34,3137,0,3.65,,0.75,0.00000000000000000000,1.5598290598290598
2021-01-15,Discounts,75.99,49150,1180,130.14,0.06,1.55,0.02400813835198372330,1.7125937623371496
2021-01-14,Brand,0.72,1035,0,0.76,,0.70,0.00000000000000000000,1.0555555555555556
2021-01-13,Brand,1.89,2693,1,2.20,1.89,0.70,0.00037133308577794281,1.1640211640211640
2021-01-13,Discounts,50.97,28028,1511,52.21,0.03,1.82,0.05391037533894676752,1.0243280360996665
2021-01-12,Brand,3.59,1062,2,3.81,1.80,3.38,0.00188323917137476460,1.0612813370473538
2021-01-12,Discounts,133.11,38693,1656,216.00,0.08,3.44,0.04279843899413330577,1.6227180527383367
2021-01-11,Discounts,28.46,18584,650,32.44,0.04,1.53,0.03497632371932845458,1.1398453970484891
2021-01-10,Discounts,16.80,15045,679,15.86,0.02,1.12,0.04513127284812229977,0.94404761904761904762
2021-01-09,Discounts,53.63,47079,708,40.94,0.08,1.14,0.01503855222073535971,0.76337870594816334141
2021-01-08,Brand,0.96,1064,2,1.39,0.48,0.90,0.00187969924812030075,1.4479166666666667
2021-01-08,Discounts,61.01,32489,2639,83.64,0.02,1.88,0.08122749238203699714,1.3709227995410588
2021-01-07,Brand,3.05,2742,0,4.74,,1.11,0.00000000000000000000,1.5540983606557377
2021-01-07,Discounts,116.37,53143,1480,178.20,0.08,2.19,0.02784938750164650095,1.53132250580046403712
2021-01-06,Brand,0.07,121,0,0.07,,0.58,0.00000000000000000000,1.00000000000000000000
2021-01-06,Discounts,142.70,65144,431,145.90,0.33,2.19,0.00661611199803512219,1.02242466713384723196
2021-01-05,Discounts,81.15,60232,1379,61.68,0.06,1.35,0.02289480674724398991,0.76007393715341959335
2021-01-04,Discounts,70.06,22440,1256,68.47,0.06,3.12,0.05597147950089126560,0.97730516699971453040
2021-01-02,Discounts,7.74,10709,205,6.90,0.04,0.72,0.01914277710337099636,0.89147286821705426357
2021-01-01,Brand,0.39,353,0,0.59,,1.10,0.00000000000000000000,1.5128205128205128
2021-01-01,Discounts,0.00,0,0,0.00,,,,
2020-12-31,Brand,12.87,3263,1,17.07,12.87,3.94,0.00030646644192460926,1.3263403263403263
2020-12-31,Discounts,0.00,0,0,0.00,,,,
2020-12-30,Brand,16.05,7850,3,19.40,5.35,2.04,0.00038216560509554140,1.2087227414330218
2020-12-29,Brand,13.40,12737,8,11.15,1.68,1.05,0.00062809138729685169,0.83208955223880597015
2020-12-29,Discounts,37.97,12620,154,44.79,0.25,3.01,0.01220285261489698891,1.1796154859099289
2020-12-28,Brand,27.84,29122,10,36.71,2.78,0.96,0.00034338300940869446,1.3186063218390805
2020-12-28,Discounts,14.41,9424,80,24.63,0.18,1.53,0.00848896434634974533,1.7092297015961138
2020-12-27,Brand,19.49,25284,30,24.69,0.65,0.77,0.00118652112007593735,1.2668034889687019
2020-12-27,Discounts,34.22,7751,514,51.62,0.07,4.41,0.06631402399690362534,1.5084745762711864
2020-12-26,Brand,17.64,24178,19,25.55,0.93,0.73,0.00078583836545619985,1.4484126984126984
2020-12-26,Discounts,40.14,3840,370,61.40,0.11,10.45,0.09635416666666666667,1.5296462381664175
2020-12-25,Brand,10.99,5520,6,16.91,1.83,1.99,0.00108695652173913043,1.5386715195632393
2020-12-22,Discounts,25.11,5155,314,27.52,0.08,4.87,0.06091173617846750727,1.0959776981282358
2020-12-21,Discounts,23.07,10143,223,31.50,0.10,2.27,0.02198560583653751356,1.3654096228868661
2020-12-20,Discounts,17.31,2370,277,17.12,0.06,7.30,0.11687763713080168776,0.98902368573079145003
2020-12-19,Discounts,7.26,10078,340,12.44,0.02,0.72,0.03373685255010914864,1.7134986225895317
2020-12-18,Discounts,11.16,11041,233,15.28,0.05,1.01,0.02110316094556652477,1.3691756272401434
2020-12-17,Discounts,27.39,11930,158,27.54,0.17,2.30,0.01324392288348700754,1.0054764512595838
2020-12-16,Discounts,32.03,9037,169,24.56,0.19,3.54,0.01870089631514883258,0.76678114267873868249
2020-12-15,Discounts,31.50,9275,100,36.90,0.32,3.40,0.01078167115902964960,1.1714285714285714
2020-12-14,Discounts,15.98,11581,142,15.89,0.11,1.38,0.01226146274069596753,0.99436795994993742178
2020-12-13,Discounts,25.03,8037,223,28.72,0.11,3.11,0.02774667164364812741,1.1474230922892529
2020-12-12,Discounts,36.33,9420,210,41.83,0.17,3.86,0.02229299363057324841,1.1513900357830994
2020-12-10,Discounts,25.52,8250,121,24.25,0.21,3.09,0.01466666666666666667,0.95023510971786833856
2020-12-09,Discounts,25.65,4642,68,42.45,0.38,5.53,0.01464885825075398535,1.6549707602339181
2020-12-08,Discounts,37.16,5474,280,54.95,0.13,6.79,0.05115089514066496164,1.4787405812701830
2020-12-07,Discounts,37.29,17289,162,60.76,0.23,2.16,0.00937011972930765226,1.6293912577098418
2020-12-06,Discounts,42.71,18728,220,72.28,0.19,2.28,0.01174711661683041435,1.6923437134160618
2020-12-05,Discounts,28.12,2351,104,45.28,0.27,11.96,0.04423649510846448320,1.6102418207681366
2020-12-04,Discounts,27.30,3037,250,23.07,0.11,8.99,0.08231807704972011854,0.84505494505494505495
2020-12-03,Discounts,40.56,2575,410,32.66,0.10,15.75,0.15922330097087378641,0.80522682445759368836
2020-12-02,Discounts,22.27,8252,386,30.27,0.06,2.70,0.04677653902084343190,1.3592276605298608
2020-12-01,Discounts,8.79,17468,463,13.54,0.02,0.50,0.02650561025875887337,1.5403868031854380
2020-11-30,Discounts,39.84,17746,320,67.94,0.12,2.25,0.01803223261580074383,1.7053212851405622
2020-11-29,Discounts,13.66,5570,184,17.62,0.07,2.45,0.03303411131059245961,1.2898975109809663
2020-11-28,Discounts,8.54,3481,155,11.41,0.06,2.45,0.04452743464521689170,1.3360655737704918
2020-11-27,Discounts,7.71,9211,128,10.55,0.06,0.84,0.01389642818369341005,1.3683527885862516
2020-11-26,Discounts,14.23,8790,185,17.11,0.08,1.62,0.02104664391353811149,1.2023893183415320
2020-11-25,Discounts,39.95,2625,212,35.86,0.19,15.22,0.08076190476190476190,0.89762202753441802253
2020-11-24,Discounts,37.00,5152,268,40.29,0.14,7.18,0.05201863354037267081,1.0889189189189189
2020-11-23,Discounts,14.56,14090,116,20.21,0.13,1.03,0.00823278921220723918,1.3880494505494505
2020-11-22,Discounts,36.46,9922,263,48.65,0.14,3.67,0.02650675267083249345,1.3343390016456391
2020-11-21,Discounts,18.19,10351,631,17.16,0.03,1.76,0.06096029369143077963,0.94337548103353490929
2020-11-20,Discounts,16.84,18425,344,16.81,0.05,0.91,0.01867028493894165536,0.99821852731591448931
2020-11-19,Discounts,10.83,12938,330,17.65,0.03,0.84,0.02550626062760859484,1.6297322253000923
2020-11-18,Discounts,33.30,4881,177,35.39,0.19,6.82,0.03626306084818684696,1.0627627627627628
2020-11-17,Discounts,12.61,17686,270,11.95,0.05,0.71,0.01526631233744204456,0.94766058683584456780
2020-11-16,Discounts,41.67,13113,768,32.91,0.05,3.18,0.05856783344772363304,0.78977681785457163427
2020-11-15,Discounts,6.98,12465,657,10.96,0.01,0.56,0.05270758122743682310,1.5702005730659026
2020-11-14,Discounts,7.27,5005,392,12.67,0.02,1.45,0.07832167832167832168,1.7427785419532325
2020-11-13,Discounts,6.36,11669,451,9.77,0.01,0.55,0.03864941297454794755,1.5361635220125786
2020-11-12,Discounts,23.00,10473,397,21.13,0.06,2.20,0.03790699894968012986,0.91869565217391304348
2020-11-11,Discounts,1.89,1800,45,2.38,0.04,1.05,0.02500000000000000000,1.2592592592592593
